text,labels,primary_label,lang,tag,role,model_input,template_id,source,y_confirmshaming,y_false_urgency,y_forced_action,y_obstruction,y_scarcity,y_sneaking,y_social_proof,y_benign
"धनगढी का 7,340 प्रमाणित खरीददारले मूल्याङ्कन गरे",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] धनगढी का 7,340 प्रमाणित खरीददारले मूल्याङ्कन गरे",social_proof:ne:05,synthetic_v1,0,0,0,0,0,0,1,0
बेंगलुरु से सुमन ने Gyapu पर प्रोटीन पाउडर खरीदा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] बेंगलुरु से सुमन ने Gyapu पर प्रोटीन पाउडर खरीदा,social_proof:hi:16,synthetic_v1,0,0,0,0,0,0,1,0
Trending #1 in hair dryer,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Trending #1 in hair dryer,social_proof:en:03,synthetic_v1,0,0,0,0,0,0,1,0
"1,340 समीक्षाएँ — आप भी जुड़ें",social_proof,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] 1,340 समीक्षाएँ — आप भी जुड़ें",social_proof:hi:08,synthetic_v1,0,0,0,0,0,0,1,0
812 जना अहिले यो हेर्दै छन्,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] 812 जना अहिले यो हेर्दै छन्,social_proof:ne:00,synthetic_v1,0,0,0,0,0,0,1,0
फोन कभर मा #1 ट्रेन्डिङ,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] फोन कभर मा #1 ट्रेन्डिङ,social_proof:ne:03,synthetic_v1,0,0,0,0,0,0,1,0
"1,024 जनाको विशलिस्टमा छ",social_proof,social_proof,ne,div,badge,"[TAG=div] [ROLE=badge] 1,024 जनाको विशलिस्टमा छ",social_proof:ne:13,synthetic_v1,0,0,0,0,0,0,1,0
"5,872 customers added sunglasses to cart today",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] 5,872 customers added sunglasses to cart today",social_proof:en:04,synthetic_v1,0,0,0,0,0,0,1,0
रांची में किसी ने अभी इंडक्शन चूल्हा खरीदा,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] रांची में किसी ने अभी इंडक्शन चूल्हा खरीदा,social_proof:hi:09,synthetic_v1,0,0,0,0,0,0,1,0
Bestseller — 701 sold this week,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Bestseller — 701 sold this week,social_proof:en:10,synthetic_v1,0,0,0,0,0,0,1,0
"दीपेश र अन्य 1,187 जनाले फर्मल सर्ट सिफारिस गर्छन्",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] दीपेश र अन्य 1,187 जनाले फर्मल सर्ट सिफारिस गर्छन्",social_proof:ne:06,synthetic_v1,0,0,0,0,0,0,1,0
आरव और 812 अन्य पावर बैंक की सलाह देते हैं,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] आरव और 812 अन्य पावर बैंक की सलाह देते हैं,social_proof:hi:06,synthetic_v1,0,0,0,0,0,0,1,0
"सुर्खेत का 5,872 जना पावर ब्यांक हेर्दै छन्",social_proof,social_proof,ne,div,badge,"[TAG=div] [ROLE=badge] सुर्खेत का 5,872 जना पावर ब्यांक हेर्दै छन्",social_proof:ne:18,synthetic_v1,0,0,0,0,0,0,1,0
वाराणसी में किसी ने अभी कॉटन कुर्ता खरीदा,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] वाराणसी में किसी ने अभी कॉटन कुर्ता खरीदा,social_proof:hi:09,synthetic_v1,0,0,0,0,0,0,1,0
"बेस्टसेलर — यो हप्ता 3,109 बिक्री",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] बेस्टसेलर — यो हप्ता 3,109 बिक्री",social_proof:ne:10,synthetic_v1,0,0,0,0,0,0,1,0
Jyoti from Chitwan bought trekking jacket on Gyapu,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Jyoti from Chitwan bought trekking jacket on Gyapu,social_proof:en:16,synthetic_v1,0,0,0,0,0,0,1,0
"धरान मा 34,118 Daraz ग्राहकले एयर फ्रायर किने",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] धरान मा 34,118 Daraz ग्राहकले एयर फ्रायर किने",social_proof:ne:15,synthetic_v1,0,0,0,0,0,0,1,0
112 people from Lucknow are viewing sports sandals,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] 112 people from Lucknow are viewing sports sandals,social_proof:en:18,synthetic_v1,0,0,0,0,0,0,1,0
"5,872 Ajio shoppers bought face wash in Biratnagar",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] 5,872 Ajio shoppers bought face wash in Biratnagar",social_proof:en:15,synthetic_v1,0,0,0,0,0,0,1,0
"इंदौर के 4,265 लोग कॉफी मेकर देख रहे हैं",social_proof,social_proof,hi,div,badge,"[TAG=div] [ROLE=badge] इंदौर के 4,265 लोग कॉफी मेकर देख रहे हैं",social_proof:hi:18,synthetic_v1,0,0,0,0,0,0,1,0
सूरत से सीता ने Zepto पर योगा मैट खरीदा,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] सूरत से सीता ने Zepto पर योगा मैट खरीदा,social_proof:hi:16,synthetic_v1,0,0,0,0,0,0,1,0
जनकपुर का ग्राहकको मन पर्ने ब्याकप्याक,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] जनकपुर का ग्राहकको मन पर्ने ब्याकप्याक,social_proof:ne:07,synthetic_v1,0,0,0,0,0,0,1,0
"1,187 जना अहिले यो हेर्दै छन्",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] 1,187 जना अहिले यो हेर्दै छन्",social_proof:ne:00,synthetic_v1,0,0,0,0,0,0,1,0
वाराणसी के 84 सत्यापित खरीदारों ने रेट किया,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] वाराणसी के 84 सत्यापित खरीदारों ने रेट किया,social_proof:hi:05,synthetic_v1,0,0,0,0,0,0,1,0
512 customers added hair dryer to cart today,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] 512 customers added hair dryer to cart today,social_proof:en:04,synthetic_v1,0,0,0,0,0,0,1,0
बाँके बाट रेखा ले भर्खर किन्नुभयो,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] बाँके बाट रेखा ले भर्खर किन्नुभयो,social_proof:ne:01,synthetic_v1,0,0,0,0,0,0,1,0
367 लोग देख रहे हैं — केवल 3 बचे,social_proof|scarcity,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] 367 लोग देख रहे हैं — केवल 3 बचे,social_proof:hi:14,synthetic_v1,0,0,0,0,1,0,1,0
अहमदाबाद से लक्ष्मी ने अभी यह खरीदा,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] अहमदाबाद से लक्ष्मी ने अभी यह खरीदा,social_proof:hi:01,synthetic_v1,0,0,0,0,0,0,1,0
Most loved formal shirt by shoppers in Pokhara,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Most loved formal shirt by shoppers in Pokhara,social_proof:en:07,synthetic_v1,0,0,0,0,0,0,1,0
स्नेहा ने अभी रु. 999 बचाए,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] स्नेहा ने अभी रु. 999 बचाए,social_proof:hi:12,synthetic_v1,0,0,0,0,0,0,1,0
ज्योति ले भर्खर रु. 499 बचत गर्नुभयो,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] ज्योति ले भर्खर रु. 499 बचत गर्नुभयो,social_proof:ne:12,synthetic_v1,0,0,0,0,0,0,1,0
दीपेश र अन्य 934 जनाले स्टडी लाइट सिफारिस गर्छन्,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] दीपेश र अन्य 934 जनाले स्टडी लाइट सिफारिस गर्छन्,social_proof:ne:06,synthetic_v1,0,0,0,0,0,0,1,0
63 समीक्षाएँ — आप भी जुड़ें,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] 63 समीक्षाएँ — आप भी जुड़ें,social_proof:hi:08,synthetic_v1,0,0,0,0,0,0,1,0
"पटना के 2,038 लोग फोन कवर देख रहे हैं",social_proof,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] पटना के 2,038 लोग फोन कवर देख रहे हैं",social_proof:hi:18,synthetic_v1,0,0,0,0,0,0,1,0
402 Snapdeal shoppers bought cotton kurta in Butwal,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] 402 Snapdeal shoppers bought cotton kurta in Butwal,social_proof:en:15,synthetic_v1,0,0,0,0,0,0,1,0
रेखा र अन्य 512 जनाले स्पोर्ट्स चप्पल सिफारिस गर्छन्,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] रेखा र अन्य 512 जनाले स्पोर्ट्स चप्पल सिफारिस गर्छन्,social_proof:ne:06,synthetic_v1,0,0,0,0,0,0,1,0
power bank is #1 on Lenskart in Pune,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] power bank is #1 on Lenskart in Pune,social_proof:en:17,synthetic_v1,0,0,0,0,0,0,1,0
सूरत से रमेश ने अभी यह खरीदा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] सूरत से रमेश ने अभी यह खरीदा,social_proof:hi:01,synthetic_v1,0,0,0,0,0,0,1,0
इंदौर के खरीदारों का पसंदीदा स्मार्टवॉच,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] इंदौर के खरीदारों का पसंदीदा स्मार्टवॉच,social_proof:hi:07,synthetic_v1,0,0,0,0,0,0,1,0
934 जना अहिले यो हेर्दै छन्,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] 934 जना अहिले यो हेर्दै छन्,social_proof:ne:00,synthetic_v1,0,0,0,0,0,0,1,0
धरान बाट अनिता ले भर्खर किन्नुभयो,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] धरान बाट अनिता ले भर्खर किन्नुभयो,social_proof:ne:01,synthetic_v1,0,0,0,0,0,0,1,0
बुटवल मा 112 FirstCry ग्राहकले ब्याकप्याक किने,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] बुटवल मा 112 FirstCry ग्राहकले ब्याकप्याक किने,social_proof:ne:15,synthetic_v1,0,0,0,0,0,0,1,0
पिछले 3 घंटों में 634 ने सर्दी का कंबल खरीदा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] पिछले 3 घंटों में 634 ने सर्दी का कंबल खरीदा,social_proof:hi:02,synthetic_v1,0,0,0,0,0,0,1,0
"वीरगन्ज का 14,860 ग्राहकले स्मार्टवाच छनोट गरे",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] वीरगन्ज का 14,860 ग्राहकले स्मार्टवाच छनोट गरे",social_proof:ne:11,synthetic_v1,0,0,0,0,0,0,1,0
बेस्टसेलर — इस हफ़्ते 247 बिके,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] बेस्टसेलर — इस हफ़्ते 247 बिके,social_proof:hi:10,synthetic_v1,0,0,0,0,0,0,1,0
चितवन बाट सञ्जय ले Myntra मा प्रोटिन पाउडर किन्नुभयो,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] चितवन बाट सञ्जय ले Myntra मा प्रोटिन पाउडर किन्नुभयो,social_proof:ne:16,synthetic_v1,0,0,0,0,0,0,1,0
"1,340 लोग देख रहे हैं — केवल 4 बचे",social_proof|scarcity,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] 1,340 लोग देख रहे हैं — केवल 4 बचे",social_proof:hi:14,synthetic_v1,0,0,0,0,1,0,1,0
लखनऊ से मीरा ने अभी यह खरीदा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] लखनऊ से मीरा ने अभी यह खरीदा,social_proof:hi:01,synthetic_v1,0,0,0,0,0,0,1,0
आज 889 ग्राहकले घामको चस्मा कार्टमा राखे,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] आज 889 ग्राहकले घामको चस्मा कार्टमा राखे,social_proof:ne:04,synthetic_v1,0,0,0,0,0,0,1,0
protein powder is #1 on SastoDeal in Delhi,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] protein powder is #1 on SastoDeal in Delhi,social_proof:en:17,synthetic_v1,0,0,0,0,0,0,1,0
पछिल्लो 4 घण्टामा 512 ले ब्लुटुथ स्पिकर किने,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] पछिल्लो 4 घण्टामा 512 ले ब्लुटुथ स्पिकर किने,social_proof:ne:02,synthetic_v1,0,0,0,0,0,0,1,0
पोखरा मा Blinkit मा ल्यापटप ब्याग #1 छ,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] पोखरा मा Blinkit मा ल्यापटप ब्याग #1 छ,social_proof:ne:17,synthetic_v1,0,0,0,0,0,0,1,0
"Rated by 18,332 verified buyers in Indore",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] Rated by 18,332 verified buyers in Indore",social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
अर्जुन ने अभी रु. 249 बचाए,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] अर्जुन ने अभी रु. 249 बचाए,social_proof:hi:12,synthetic_v1,0,0,0,0,0,0,1,0
मीरा ले भर्खर रु. 599 बचत गर्नुभयो,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] मीरा ले भर्खर रु. 599 बचत गर्नुभयो,social_proof:ne:12,synthetic_v1,0,0,0,0,0,0,1,0
Rated by 889 verified buyers in Biratnagar,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Rated by 889 verified buyers in Biratnagar,social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
48 bought air fryer in the last 48 hours,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] 48 bought air fryer in the last 48 hours,social_proof:en:02,synthetic_v1,0,0,0,0,0,0,1,0
"1,765 customers added study lamp to cart today",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] 1,765 customers added study lamp to cart today",social_proof:en:04,synthetic_v1,0,0,0,0,0,0,1,0
"1,502 customers added backpack to cart today",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] 1,502 customers added backpack to cart today",social_proof:en:04,synthetic_v1,0,0,0,0,0,0,1,0
सुर्खेत का 812 ग्राहकले इन्डक्सन चुल्हो छनोट गरे,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] सुर्खेत का 812 ग्राहकले इन्डक्सन चुल्हो छनोट गरे,social_proof:ne:11,synthetic_v1,0,0,0,0,0,0,1,0
"34,118 people are viewing this right now",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] 34,118 people are viewing this right now",social_proof:en:00,synthetic_v1,0,0,0,0,0,0,1,0
186 viewing — only 4 left,social_proof|scarcity,social_proof,en,span,toast,[TAG=span] [ROLE=toast] 186 viewing — only 4 left,social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
"21,507 customers added phone case to cart today",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] 21,507 customers added phone case to cart today",social_proof:en:04,synthetic_v1,0,0,0,0,0,0,1,0
203 जना हेर्दै — 6 मात्र बाँकी,social_proof|scarcity,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] 203 जना हेर्दै — 6 मात्र बाँकी,social_proof:ne:14,synthetic_v1,0,0,0,0,1,0,1,0
कोलकाता के खरीदारों का पसंदीदा ऑफिस चेयर,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] कोलकाता के खरीदारों का पसंदीदा ऑफिस चेयर,social_proof:hi:07,synthetic_v1,0,0,0,0,0,0,1,0
Rated by 186 verified buyers in Surat,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Rated by 186 verified buyers in Surat,social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
149 people from Pokhara are viewing coffee maker,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] 149 people from Pokhara are viewing coffee maker,social_proof:en:18,synthetic_v1,0,0,0,0,0,0,1,0
"7,340 लोगों की विशलिस्ट में है",social_proof,social_proof,hi,span,toast,"[TAG=span] [ROLE=toast] 7,340 लोगों की विशलिस्ट में है",social_proof:hi:13,synthetic_v1,0,0,0,0,0,0,1,0
"अनीता और 1,340 अन्य सर्दी का कंबल की सलाह देते हैं",social_proof,social_proof,hi,div,badge,"[TAG=div] [ROLE=badge] अनीता और 1,340 अन्य सर्दी का कंबल की सलाह देते हैं",social_proof:hi:06,synthetic_v1,0,0,0,0,0,0,1,0
766 समीक्षा — तपाईं पनि जोडिनुहोस्,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] 766 समीक्षा — तपाईं पनि जोडिनुहोस्,social_proof:ne:08,synthetic_v1,0,0,0,0,0,0,1,0
चंडीगढ़ के 455 सत्यापित खरीदारों ने रेट किया,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] चंडीगढ़ के 455 सत्यापित खरीदारों ने रेट किया,social_proof:hi:05,synthetic_v1,0,0,0,0,0,0,1,0
Rated by 27 verified buyers in Jaipur,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Rated by 27 verified buyers in Jaipur,social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
तनहुँ मा कसैले भर्खर हिउँदको ब्ल्याङ्केट किन्यो,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] तनहुँ मा कसैले भर्खर हिउँदको ब्ल्याङ्केट किन्यो,social_proof:ne:09,synthetic_v1,0,0,0,0,0,0,1,0
सुर्खेत का 889 ग्राहकले गेमिङ माउस छनोट गरे,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] सुर्खेत का 889 ग्राहकले गेमिङ माउस छनोट गरे,social_proof:ne:11,synthetic_v1,0,0,0,0,0,0,1,0
"सीता र अन्य 3,109 जनाले गेमिङ माउस सिफारिस गर्छन्",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] सीता र अन्य 3,109 जनाले गेमिङ माउस सिफारिस गर्छन्",social_proof:ne:06,synthetic_v1,0,0,0,0,0,0,1,0
phone case is #1 on Nykaa in Kolkata,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] phone case is #1 on Nykaa in Kolkata,social_proof:en:17,synthetic_v1,0,0,0,0,0,0,1,0
चंडीगढ़ में Nykaa पर योगा मैट #1 है,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] चंडीगढ़ में Nykaa पर योगा मैट #1 है,social_proof:hi:17,synthetic_v1,0,0,0,0,0,0,1,0
काठमाडौँ का 112 जना स्कुल ब्याग हेर्दै छन्,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] काठमाडौँ का 112 जना स्कुल ब्याग हेर्दै छन्,social_proof:ne:18,synthetic_v1,0,0,0,0,0,0,1,0
गोरखा का ग्राहकको मन पर्ने फर्मल सर्ट,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] गोरखा का ग्राहकको मन पर्ने फर्मल सर्ट,social_proof:ne:07,synthetic_v1,0,0,0,0,0,0,1,0
हेटौंडा मा कसैले भर्खर योगा म्याट किन्यो,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] हेटौंडा मा कसैले भर्खर योगा म्याट किन्यो,social_proof:ne:09,synthetic_v1,0,0,0,0,0,0,1,0
203 viewing — only 2 left,social_proof|scarcity,social_proof,en,span,toast,[TAG=span] [ROLE=toast] 203 viewing — only 2 left,social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
पछिल्लो 12 घण्टामा 84 ले गेमिङ माउस किने,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] पछिल्लो 12 घण्टामा 84 ले गेमिङ माउस किने,social_proof:ne:02,synthetic_v1,0,0,0,0,0,0,1,0
186 लोग देख रहे हैं — केवल 2 बचे,social_proof|scarcity,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] 186 लोग देख रहे हैं — केवल 2 बचे,social_proof:hi:14,synthetic_v1,0,0,0,0,1,0,1,0
भक्तपुर बाट प्रिया ले Gyapu मा स्टडी लाइट किन्नुभयो,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] भक्तपुर बाट प्रिया ले Gyapu मा स्टडी लाइट किन्नुभयो,social_proof:ne:16,synthetic_v1,0,0,0,0,0,0,1,0
367 viewing — only 8 left,social_proof|scarcity,social_proof,en,span,toast,[TAG=span] [ROLE=toast] 367 viewing — only 8 left,social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
"1,024 people have this in their wishlist",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] 1,024 people have this in their wishlist",social_proof:en:13,synthetic_v1,0,0,0,0,0,0,1,0
Deepa from Surat just bought this,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Deepa from Surat just bought this,social_proof:en:01,synthetic_v1,0,0,0,0,0,0,1,0
Trending #1 in noise cancelling headphones,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Trending #1 in noise cancelling headphones,social_proof:en:03,synthetic_v1,0,0,0,0,0,0,1,0
दमक का 578 ग्राहकले इन्डक्सन चुल्हो छनोट गरे,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] दमक का 578 ग्राहकले इन्डक्सन चुल्हो छनोट गरे,social_proof:ne:11,synthetic_v1,0,0,0,0,0,0,1,0
दमक मा Salesberry मा अफिस कुर्सी #1 छ,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] दमक मा Salesberry मा अफिस कुर्सी #1 छ,social_proof:ne:17,synthetic_v1,0,0,0,0,0,0,1,0
बेस्टसेलर — इस हफ़्ते 48 बिके,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] बेस्टसेलर — इस हफ़्ते 48 बिके,social_proof:hi:10,synthetic_v1,0,0,0,0,0,0,1,0
"बेस्टसेलर — इस हफ़्ते 11,204 बिके",social_proof,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] बेस्टसेलर — इस हफ़्ते 11,204 बिके",social_proof:hi:10,synthetic_v1,0,0,0,0,0,0,1,0
Rated by 634 verified buyers in Butwal,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Rated by 634 verified buyers in Butwal,social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
Most loved yoga mat by shoppers in Surat,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Most loved yoga mat by shoppers in Surat,social_proof:en:07,synthetic_v1,0,0,0,0,0,0,1,0
112 जना हेर्दै — 12 मात्र बाँकी,social_proof|scarcity,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] 112 जना हेर्दै — 12 मात्र बाँकी,social_proof:ne:14,synthetic_v1,0,0,0,0,1,0,1,0
चंडीगढ़ के 634 ग्राहकों ने गेमिंग माउस चुना,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] चंडीगढ़ के 634 ग्राहकों ने गेमिंग माउस चुना,social_proof:hi:11,synthetic_v1,0,0,0,0,0,0,1,0
लक्ष्मी और 812 अन्य फॉर्मल शर्ट की सलाह देते हैं,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] लक्ष्मी और 812 अन्य फॉर्मल शर्ट की सलाह देते हैं,social_proof:hi:06,synthetic_v1,0,0,0,0,0,0,1,0
"Rated by 5,872 verified buyers in Dharan",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] Rated by 5,872 verified buyers in Dharan",social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
गोरखा मा Croma मा स्टडी लाइट #1 छ,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] गोरखा मा Croma मा स्टडी लाइट #1 छ,social_proof:ne:17,synthetic_v1,0,0,0,0,0,0,1,0
"34,118 viewing — only 4 left",social_proof|scarcity,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] 34,118 viewing — only 4 left",social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
"34,118 समीक्षा — तपाईं पनि जोडिनुहोस्",social_proof,social_proof,ne,div,badge,"[TAG=div] [ROLE=badge] 34,118 समीक्षा — तपाईं पनि जोडिनुहोस्",social_proof:ne:08,synthetic_v1,0,0,0,0,0,0,1,0
288 लोगों की विशलिस्ट में है,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] 288 लोगों की विशलिस्ट में है,social_proof:hi:13,synthetic_v1,0,0,0,0,0,0,1,0
गोरखा का ग्राहकको मन पर्ने पावर ब्यांक,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] गोरखा का ग्राहकको मन पर्ने पावर ब्यांक,social_proof:ne:07,synthetic_v1,0,0,0,0,0,0,1,0
"11,204 people have this in their wishlist",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] 11,204 people have this in their wishlist",social_proof:en:13,synthetic_v1,0,0,0,0,0,0,1,0
कफी मेकर मा #1 ट्रेन्डिङ,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] कफी मेकर मा #1 ट्रेन्डिङ,social_proof:ne:03,synthetic_v1,0,0,0,0,0,0,1,0
"34,118 समीक्षाएँ — आप भी जुड़ें",social_proof,social_proof,hi,span,toast,"[TAG=span] [ROLE=toast] 34,118 समीक्षाएँ — आप भी जुड़ें",social_proof:hi:08,synthetic_v1,0,0,0,0,0,0,1,0
"1,187 bought water bottle in the last 12 hours",social_proof,social_proof,en,span,toast,"[TAG=span] [ROLE=toast] 1,187 bought water bottle in the last 12 hours",social_proof:en:02,synthetic_v1,0,0,0,0,0,0,1,0
तनहुँ बाट दीपा ले BigBasket मा फोन कभर किन्नुभयो,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] तनहुँ बाट दीपा ले BigBasket मा फोन कभर किन्नुभयो,social_proof:ne:16,synthetic_v1,0,0,0,0,0,0,1,0
Deepa just saved Rs. 599 on this,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Deepa just saved Rs. 599 on this,social_proof:en:12,synthetic_v1,0,0,0,0,0,0,1,0
812 bought yoga mat in the last 24 hours,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] 812 bought yoga mat in the last 24 hours,social_proof:en:02,synthetic_v1,0,0,0,0,0,0,1,0
ज्योति ले भर्खर रु. 149 बचत गर्नुभयो,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] ज्योति ले भर्खर रु. 149 बचत गर्नुभयो,social_proof:ne:12,synthetic_v1,0,0,0,0,0,0,1,0
तनहुँ मा कसैले भर्खर घामको चस्मा किन्यो,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] तनहुँ मा कसैले भर्खर घामको चस्मा किन्यो,social_proof:ne:09,synthetic_v1,0,0,0,0,0,0,1,0
Prakash from Nepalgunj just bought this,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Prakash from Nepalgunj just bought this,social_proof:en:01,synthetic_v1,0,0,0,0,0,0,1,0
आज 402 ग्राहकों ने ट्रेकिंग जैकेट कार्ट में जोड़ा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] आज 402 ग्राहकों ने ट्रेकिंग जैकेट कार्ट में जोड़ा,social_proof:hi:04,synthetic_v1,0,0,0,0,0,0,1,0
इटहरी मा कसैले भर्खर ल्यापटप ब्याग किन्यो,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] इटहरी मा कसैले भर्खर ल्यापटप ब्याग किन्यो,social_proof:ne:09,synthetic_v1,0,0,0,0,0,0,1,0
